Employee ID,Name,Age,Department,Salary,Salary Range,Senior Employee with High Salaries
88722,Kristine Brown,39.0,Sales,58285.0,Medium,False
88741,James Roberts,50.0,HR,96423.0,Medium,False
88752,Thomas Brooks,44.0,IT,74599.0,Medium,False
88760,Shelly Rice,46.0,Admin,64177.0,Medium,False
88764,Shaun Nichols,29.0,Marketing,87755.0,Medium,False
88770,Katherine Camacho,36.0,Finance,79859.0,Medium,False
88781,Chris Shaw,28.0,Marketing,95127.0,Medium,False
88805,Kayla King,40.0,Sales,84178.0,Medium,False
88806,Scott Guerra,42.0,Sales,85947.0,Medium,False
88808,Mary Farrell,24.0,Sales,90622.0,Medium,False
88815,Jennifer Smith,54.0,HR,102709.0,High,True
88819,Thomas Salazar,33.0,Finance,116878.0,High,False
88821,Douglas Randolph,41.0,Sales,76751.0,Medium,False
88822,Patrick Buchanan,40.0,Marketing,52476.0,Medium,False
88825,Rachel Leonard,39.0,Marketing,56641.0,Medium,False
88826,Chad Petersen,35.0,Sales,79859.0,Medium,False
88832,Sarah Green,27.0,Marketing,104993.0,High,False
88833,Courtney Ford,48.0,Finance,67183.0,Medium,False
88842,John Gibbs,40.0,Sales,111060.0,High,False
88848,Steven Owens,40.0,HR,70682.0,Medium,False
88855,Kristin Carroll,38.0,HR,83098.0,Medium,False
88862,Ashley Peters,46.0,HR,87019.0,Medium,False
88870,Susan Stanton,43.0,Operations,96781.0,Medium,False
88872,Frances Curry,54.0,Operations,75084.0,Medium,False
88876,Kristin Perez,33.0,IT,111143.0,High,False
88881,Cindy Dixon,38.0,IT,113699.0,High,False
88885,Juan Keller,29.0,Admin,68114.0,Medium,False
88887,Karen Hooper,50.0,Admin,83565.0,Medium,False
88890,Jennifer Roman,59.0,IT,87085.0,Medium,True
88898,Angela Adams,60.0,Finance,78386.0,Medium,False
88903,Catherine Dawson,40.0,Marketing,96411.0,Medium,False
88913,Hannah Woodward,35.0,Finance,71335.0,Medium,False
88925,Leah Johnson,23.0,Admin,40930.0,Low,False
88928,Natalie Edwards,56.0,Finance,82444.0,Medium,True
88932,Rebecca Smith,56.0,Sales,79859.0,Medium,False
88939,Kyle Parker,25.0,Admin,47376.0,Low,False
88948,Louis Butler,40.0,Finance,99033.0,Medium,False
88950,Jenny Butler,40.0,IT,81227.0,Medium,False
88969,Kelly Little,40.0,HR,118151.0,High,False
88976,Reginald Pierce,57.0,Finance,83607.0,Medium,True
88982,Marcus Johnson,45.0,Marketing,81138.0,Medium,False
88983,Mark Williams,30.0,Finance,79859.0,Medium,False
88990,Kimberly Gentry,56.0,Sales,75856.0,Medium,False
88991,Jeffrey Frazier,53.0,Finance,79859.0,Medium,False
88995,Amanda Jones,54.0,Marketing,90333.0,Medium,True
89015,James Booker,25.0,Finance,54793.0,Medium,False
89021,Sarah Chang,28.0,IT,89455.0,Medium,False
89026,Jacob Rollins,48.0,Operations,98772.0,Medium,False
89035,Timothy Robinson,43.0,IT,117935.0,High,False
89057,Karen Johnston,44.0,IT,89202.0,Medium,False
89060,Lauren Bennett,23.0,Admin,110680.0,High,False
89070,Bryan Perez,45.0,Admin,113247.0,High,False
89070,Amy Andrews,56.0,HR,59764.0,Medium,False
89076,Brittany Black,58.0,Sales,58694.0,Medium,False
89113,Rebecca Rodriguez,47.0,IT,54720.0,Medium,False
89117,William Shea,43.0,Operations,68792.0,Medium,False
89123,Alan Romero,27.0,IT,79859.0,Medium,False
89133,Melissa Russo DDS,40.0,Admin,116864.0,High,False
89140,Tracy Sparks,60.0,Sales,91922.0,Medium,True
89151,Mark Riley,22.0,HR,99877.0,Medium,False
89153,Angela Vaughan,33.0,Sales,113590.0,High,False
89156,Gregory Beard,32.0,Sales,50908.0,Medium,False
89164,Tara Cook,40.0,Sales,116274.0,High,False
89173,Joseph Reed,60.0,Operations,79859.0,Medium,False
89174,Charles Flowers,45.0,Marketing,41859.0,Low,False
89175,Theodore Thompson,40.0,HR,117611.0,High,False
89179,David Rios,35.0,HR,59221.0,Medium,False
89180,Dennis Henson,49.0,Operations,89320.0,Medium,False
89182,Karen Taylor,25.0,Admin,64588.0,Medium,False
89183,Antonio Smith,54.0,Marketing,109330.0,High,True
89183,Daniel Lawson DVM,59.0,Finance,87386.0,Medium,True
89191,Daniel Salazar,30.0,Sales,45048.0,Low,False
89192,Jerry Spencer,39.0,Finance,91971.0,Medium,False
89200,Patricia Long,28.0,Admin,79859.0,Medium,False
89202,David Aguilar,36.0,Finance,108285.0,High,False
89204,Adam Wilson,40.0,Sales,49511.0,Low,False
89233,Thomas Wyatt,39.0,HR,107249.0,High,False
89244,Peter Williams,20.0,Operations,110173.0,High,False
89246,Karen Jones,40.0,Admin,88381.0,Medium,False
89255,Erika Green,45.0,Finance,49356.0,Low,False
89256,Joel Duffy,35.0,Finance,49661.0,Low,False
89268,Andrea Goodman,35.0,Finance,100826.0,High,False
89283,Jeffery Long,28.0,Sales,50323.0,Medium,False
89295,Miss Tara Wilkerson MD,31.0,Operations,92397.0,Medium,False
89296,Emily Williams,38.0,Marketing,116577.0,High,False
89300,Kenneth Sanders,54.0,Admin,89825.0,Medium,True
89303,Leslie Allen,60.0,Admin,57638.0,Medium,False
89304,John Ferguson,58.0,IT,79859.0,Medium,False
89312,Nicholas Braun,56.0,Admin,62825.0,Medium,False
89312,Julie Jackson,51.0,Operations,89731.0,Medium,True
89322,Beverly Brown,36.0,Finance,55860.0,Medium,False
89336,David Morris,60.0,HR,114044.0,High,True
89336,Julie Williams,55.0,Marketing,56619.0,Medium,False
89339,Bryan Neal,40.0,Sales,57762.0,Medium,False
89351,Timothy Graves,53.0,Finance,45087.0,Low,False
89353,Victor Jones,29.0,IT,54326.0,Medium,False
89356,Donald Daniels,36.0,HR,82329.0,Medium,False
89361,Tracy Carrillo,31.0,Finance,60411.0,Medium,False
89366,Cheryl Williams,38.0,IT,101029.0,High,False
89375,Eric Silva,40.0,Finance,114727.0,High,False
89376,Donna Butler,47.0,Finance,106176.0,High,False
89380,Tyler Sparks,54.0,HR,63100.0,Medium,False
89382,Mr. Ronald Turner,28.0,Sales,83899.0,Medium,False
89386,Cynthia Krause,32.0,Sales,83124.0,Medium,False
89389,Marissa Freeman,27.0,IT,71143.0,Medium,False
89393,Amy Nicholson,30.0,Operations,47593.0,Low,False
89395,Dr. Isaiah Goodwin,34.0,Marketing,79859.0,Medium,False
89401,Pamela Thornton,52.0,Marketing,51025.0,Medium,False
89405,John Frazier,26.0,Sales,65297.0,Medium,False
89409,Lindsay Castillo,40.0,Sales,96400.0,Medium,False
89424,Kathleen Allen,32.0,Marketing,50612.0,Medium,False
89426,Lori Pittman,58.0,Marketing,43669.0,Low,False
89427,Christine Smith,43.0,Admin,114734.0,High,False
89428,Stephanie Parker,54.0,Sales,97437.0,Medium,True
89431,Matthew Butler,50.0,Sales,64976.0,Medium,False
89437,Brian Coleman,30.0,Operations,110692.0,High,False
89472,Eric Mann,30.0,Sales,79859.0,Medium,False
89472,Michael Sellers,23.0,HR,99553.0,Medium,False
89476,Eric Patterson,39.0,Admin,53195.0,Medium,False
89479,Kelly Howard,23.0,Marketing,74380.0,Medium,False
89485,Jerry Harris,45.0,Finance,109295.0,High,False
89491,Diana Elliott,31.0,Finance,100565.0,High,False
89513,Amy Richardson,52.0,HR,53345.0,Medium,False
89524,Elizabeth Salazar,42.0,Finance,53301.0,Medium,False
89528,John Green,39.0,IT,63507.0,Medium,False
89530,Mrs. Caitlin Bryant MD,48.0,Operations,88640.0,Medium,False
89539,Rebecca Reed,41.0,Operations,74763.0,Medium,False
89541,Christopher Hicks,30.0,IT,44583.0,Low,False
89556,Shelby Miller,37.0,Sales,62956.0,Medium,False
89559,Jason Rhodes,40.0,Operations,113854.0,High,False
89587,Frank Hutchinson,22.0,Operations,66538.0,Medium,False
89589,Brandon Lewis,20.0,HR,59211.0,Medium,False
89592,Scott Frank,39.0,HR,118179.0,High,False
89596,Robert Davenport,24.0,Finance,118632.0,High,False
89597,Andrew Reed,33.0,HR,110104.0,High,False
89608,Teresa Martin,49.0,Operations,41325.0,Low,False
89612,Rachael Mack,37.0,Finance,65912.0,Medium,False
89617,Shane West,36.0,Finance,109745.0,High,False
89618,Martin Conrad,26.0,Finance,114726.0,High,False
89619,Dr. Randall Marshall,26.0,IT,108246.0,High,False
89631,Tanner Deleon,36.0,Sales,78297.0,Medium,False
89631,Angela Sandoval,40.0,Sales,49750.0,Low,False
89634,Austin Hoover,43.0,Admin,53288.0,Medium,False
89637,Norma Lam,54.0,Operations,62623.0,Medium,False
89638,Brian Coleman,25.0,HR,79859.0,Medium,False
89640,Nichole Mendoza,56.0,Operations,96250.0,Medium,True
89649,Megan Brown,34.0,Finance,90608.0,Medium,False
89659,Tyrone Ramsey,55.0,Operations,81272.0,Medium,True
89659,Clinton Miller,35.0,Marketing,93091.0,Medium,False
89661,Lisa Cabrera,35.0,Finance,40577.0,Low,False
89672,Adam Davis,23.0,IT,94417.0,Medium,False
89676,Stephen Ellison,54.0,Marketing,60077.0,Medium,False
89676,Stanley Brooks,29.0,IT,113473.0,High,False
89676,Sarah Smith,38.0,Sales,83835.0,Medium,False
89677,Karen Medina,55.0,Marketing,117996.0,High,True
89679,Rachel Martin,27.0,Operations,83472.0,Medium,False
89690,Derrick Anderson,21.0,HR,79243.0,Medium,False
89697,Anita Johnson,50.0,Operations,84677.0,Medium,False
89699,Martha Morris,23.0,Operations,100888.0,High,False
89708,Dominique Guerra,40.0,Sales,114906.0,High,False
89709,Jill Turner,40.0,Operations,79859.0,Medium,False
89713,Hannah Reyes,54.0,Admin,79859.0,Medium,False
89717,Daniel Graves,40.0,Sales,79859.0,Medium,False
89717,Courtney Woodard,38.0,Sales,57180.0,Medium,False
89727,Brian Johnson,42.0,Admin,74997.0,Medium,False
89731,Trevor Dunn,32.0,HR,71703.0,Medium,False
89738,Hunter Fox,45.0,Finance,78144.0,Medium,False
89739,James Snow,58.0,IT,79859.0,Medium,False
89742,Denise Jackson,40.0,Marketing,117342.0,High,False
89744,Debbie Perez,25.0,Admin,75521.0,Medium,False
89750,Lawrence Hickman,23.0,Finance,79859.0,Medium,False
89756,Rodney Pollard,36.0,HR,87048.0,Medium,False
89786,Stephanie Kerr,22.0,IT,114733.0,High,False
89788,George Hayes,27.0,Marketing,51103.0,Medium,False
89798,Gordon Moore,45.0,Sales,86354.0,Medium,False
89798,Daniel Greene,35.0,Marketing,82573.0,Medium,False
89803,Benjamin Miller,25.0,IT,95878.0,Medium,False
89815,Tracy James,52.0,Sales,85315.0,Medium,True
89819,Shannon Ward,56.0,Sales,79859.0,Medium,False
89824,Nathan Bryant,25.0,Marketing,94048.0,Medium,False
89837,John Bowen,24.0,Operations,58785.0,Medium,False
89841,Lisa Logan,41.0,Finance,60467.0,Medium,False
89843,Robert Thomas,28.0,Sales,91795.0,Medium,False
89848,Michelle Powers,60.0,Marketing,79859.0,Medium,False
89850,Michael Mcguire,22.0,Operations,52350.0,Medium,False
89858,Mark Jones,24.0,HR,79859.0,Medium,False
89862,Jennifer Ward,41.0,Marketing,44841.0,Low,False
89862,Marcus Adams,34.0,Admin,88389.0,Medium,False
89863,Angela Berg,40.0,HR,79576.0,Medium,False
89865,Susan Logan,44.0,Finance,91519.0,Medium,False
89868,Crystal Rush,33.0,Operations,118301.0,High,False
89870,Melissa Garcia,56.0,Finance,101049.0,High,True
89903,Monica Fernandez DVM,35.0,Marketing,114694.0,High,False
89904,Tony Larsen,49.0,Admin,79859.0,Medium,False
89917,Daniel Brennan,39.0,HR,85705.0,Medium,False
89922,Samantha Brooks,20.0,Admin,57330.0,Medium,False
89942,Teresa Morrison,48.0,Finance,79859.0,Medium,False
89953,Abigail Miller,43.0,HR,47343.0,Low,False
89954,Katelyn Guerra,46.0,Finance,77940.0,Medium,False
89956,Hannah Ortiz,40.0,Operations,113324.0,High,False
89962,Andrew Bean,48.0,Operations,79879.0,Medium,False
89973,Sara Hayden,22.0,IT,79859.0,Medium,False
89992,Colleen Mercado,20.0,Finance,108041.0,High,False
89993,Jordan Hines,31.0,Finance,97001.0,Medium,False
89998,John Johnson,31.0,IT,81994.0,Medium,False
90002,Brianna Espinoza,22.0,HR,79859.0,Medium,False
90008,Ryan Mitchell,36.0,HR,91436.0,Medium,False
90009,Erica Miller,22.0,Finance,51350.0,Medium,False
90015,Stephanie Wood,24.0,Sales,99675.0,Medium,False
90027,Derrick Miller,48.0,Finance,108269.0,High,False
90051,Brian Guerrero,41.0,HR,113106.0,High,False
90054,Paul Sullivan,46.0,Operations,43560.0,Low,False
90058,Brittany Garza,40.0,HR,68304.0,Medium,False
90068,Christopher Phelps,39.0,Marketing,88118.0,Medium,False
90085,James Strong,37.0,Finance,92245.0,Medium,False
90091,Peter Wilson DVM,42.0,Sales,79859.0,Medium,False
90100,Mr. Jonathan Haas MD,50.0,Finance,106714.0,High,False
90108,Jeremy Caldwell,37.0,Admin,101697.0,High,False
90112,Karen Fischer,37.0,HR,58203.0,Medium,False
90112,William Serrano,31.0,Operations,79859.0,Medium,False
90134,Brendan Perry,60.0,Finance,95505.0,Medium,True
90136,Mr. John Middleton,46.0,Finance,72006.0,Medium,False
90145,Dwayne Grant DVM,45.0,HR,79859.0,Medium,False
90149,Garrett Watson,46.0,Finance,113927.0,High,False
90158,Jennifer Hernandez,54.0,Finance,57823.0,Medium,False
90179,Courtney Johnson,27.0,HR,108025.0,High,False
90181,Christina Obrien,27.0,Finance,95999.0,Medium,False
90182,Julia Adams,48.0,Sales,85360.0,Medium,False
90195,Kathryn Newman,24.0,Operations,117865.0,High,False
90197,Sheila Patel,37.0,Sales,94035.0,Medium,False
90202,Antonio Williams,51.0,Finance,106953.0,High,True
90204,Lisa Roberts,45.0,Finance,114839.0,High,False
90221,Jessica Dillon,36.0,IT,69679.0,Medium,False
90237,Deborah Acosta,32.0,IT,112897.0,High,False
90239,Steven Frost,34.0,Operations,78648.0,Medium,False
90241,Brandi Lee,49.0,Finance,66899.0,Medium,False
90243,Mr. Joshua Davies,31.0,Finance,40723.0,Low,False
90247,Jamie Smith,25.0,Marketing,118012.0,High,False
90253,Marisa Logan,40.0,Marketing,52708.0,Medium,False
90258,Jamie Herrera,40.0,Operations,74444.0,Medium,False
90264,Rick Delgado,38.0,Finance,101274.0,High,False
90268,Jennifer Wright,23.0,Marketing,48815.0,Low,False
90271,Brandon Jackson,25.0,Finance,109999.0,High,False
90274,James Brown,43.0,Sales,75854.0,Medium,False
90300,Melinda Roberts,48.0,IT,104167.0,High,False
90303,Nicole Burton,21.0,Finance,79859.0,Medium,False
90321,Peggy Santos,40.0,Marketing,74512.0,Medium,False
90330,Kelli Lopez,46.0,IT,117070.0,High,False
90332,Jason Hall,35.0,Sales,79859.0,Medium,False
90343,Alan Glover,36.0,Operations,96799.0,Medium,False
90352,Jeffery Vargas,26.0,Admin,103412.0,High,False
90359,Veronica Herrera,33.0,Finance,118032.0,High,False
90369,Bryan Rodriguez,48.0,Finance,48753.0,Low,False
90383,Karen Smith,48.0,Admin,79859.0,Medium,False
90386,Roy Ashley,57.0,Operations,41529.0,Low,False
90387,Laurie Wilson,36.0,Sales,113342.0,High,False
90390,Mr. Eric Johnson,55.0,Marketing,103507.0,High,True
90397,Timothy Edwards,56.0,Operations,111992.0,High,True
90408,Daniel Matthews,40.0,Finance,112022.0,High,False
90408,James Thompson,54.0,Admin,57202.0,Medium,False
90410,Dominique Harrington,46.0,Operations,104740.0,High,False
90416,Mrs. Kathleen Bailey,39.0,Finance,79859.0,Medium,False
90421,Carol Nguyen,56.0,Operations,115216.0,High,True
90430,Stephen Woods,49.0,Finance,112660.0,High,False
90434,Rebecca Bennett,48.0,Finance,48678.0,Low,False
90435,Willie Campos,43.0,Marketing,50034.0,Medium,False
90438,Kenneth Murillo,32.0,HR,52192.0,Medium,False
90456,Richard Robinson,35.0,Admin,79859.0,Medium,False
90461,Michael Mcpherson,40.0,Finance,117698.0,High,False
90466,Lindsay Parker,27.0,Sales,101223.0,High,False
90476,Theresa Hood,20.0,Operations,47033.0,Low,False
90482,Jacqueline Anderson,38.0,Marketing,71771.0,Medium,False
90484,Timothy Campbell DDS,47.0,Marketing,57465.0,Medium,False
90500,Christina Martinez,47.0,HR,88402.0,Medium,False
90502,Rebecca Pennington,25.0,Sales,45926.0,Low,False
90504,Andrew Jones,27.0,Finance,93969.0,Medium,False
90512,Melissa Butler,30.0,Finance,96404.0,Medium,False
90533,Steven Williams,26.0,Admin,79859.0,Medium,False
90549,James Smith,25.0,Finance,83215.0,Medium,False
90550,Lauren Ramos,24.0,Finance,58469.0,Medium,False
90550,Makayla Silva,33.0,Admin,45706.0,Low,False
90556,Daniel Gill,45.0,Operations,76684.0,Medium,False
90567,Dr. Kevin Smith DDS,59.0,IT,40161.0,Low,False
90570,Kim Dawson,20.0,Finance,100410.0,High,False
90573,Kelly Roberson,22.0,Marketing,117905.0,High,False
90578,Dr. Robert Moore,40.0,HR,107707.0,High,False
90580,Charles Johnson,60.0,Admin,79859.0,Medium,False
90595,Jessica Villa,40.0,Marketing,48436.0,Low,False
90600,Jacob Wiley,40.0,Operations,79859.0,Medium,False
90604,Bill Martinez,42.0,IT,113139.0,High,False
90606,Aaron Harris,43.0,Finance,115703.0,High,False
90611,Jacob Warren,38.0,IT,108479.0,High,False
90612,Rachel Rodriguez,32.0,IT,108164.0,High,False
90614,Hunter Gilmore,40.0,Operations,114639.0,High,False
90632,Gary Koch,40.0,Sales,79859.0,Medium,False
90633,Mary Robles,40.0,Operations,46248.0,Low,False
90639,Garrett Washington,43.0,Finance,106117.0,High,False
90646,Aaron Christensen,40.0,Finance,88368.0,Medium,False
90649,James Mcbride,47.0,Sales,40800.0,Low,False
90651,Paul Copeland,29.0,Admin,71697.0,Medium,False
90652,Miranda Jones,52.0,Operations,52445.0,Medium,False
90659,Brian Freeman,34.0,Sales,75054.0,Medium,False
90662,Emily Martinez,45.0,Sales,50247.0,Medium,False
90669,Michelle Powers,37.0,Marketing,85557.0,Medium,False
90681,Danny Fisher,60.0,Finance,70267.0,Medium,False
90694,Rachel Ferguson,46.0,Sales,64895.0,Medium,False
90712,Cesar Holmes,33.0,Finance,106247.0,High,False
90721,Carrie Byrd,40.0,Finance,79859.0,Medium,False
90721,Jessica Hansen,28.0,Finance,59857.0,Medium,False
90725,Erin Stevenson,50.0,HR,43467.0,Low,False
90730,Juan Schaefer,60.0,Finance,97791.0,Medium,True
90739,Erik Thomas,40.0,Finance,108161.0,High,False
90740,Eric Shaw,52.0,HR,106473.0,High,True
90741,Nancy Morgan,27.0,Sales,100677.0,High,False
90746,Rachael Mills,48.0,Sales,41421.0,Low,False
90748,Joshua Bruce,39.0,Operations,56904.0,Medium,False
90756,Mrs. Tiffany Mueller,55.0,Operations,64587.0,Medium,False
90770,Brittany Thomas,56.0,Finance,52123.0,Medium,False
90775,Thomas Andersen,50.0,Sales,44383.0,Low,False
90780,Patricia Thomas,23.0,Finance,59675.0,Medium,False
90799,Jeff Gonzalez,43.0,Admin,53931.0,Medium,False
90801,Edward Reeves,33.0,Admin,75278.0,Medium,False
90804,Patricia Gonzalez,46.0,IT,43655.0,Low,False
90827,Matthew Bennett,40.0,Finance,79859.0,Medium,False
90835,Brittany Heath,41.0,Operations,77164.0,Medium,False
90836,Wendy Tucker DDS,29.0,Finance,50004.0,Medium,False
90843,Alicia Figueroa,36.0,Sales,116862.0,High,False
90846,Walter Hill,51.0,Finance,79859.0,Medium,False
90854,Adam Adkins,47.0,Sales,72361.0,Medium,False
90872,Jennifer Torres,40.0,Finance,70008.0,Medium,False
90878,Ronald Liu,53.0,HR,107393.0,High,True
90879,Brian Gomez,26.0,Admin,46485.0,Low,False
90881,Mrs. Donna Miller,20.0,Marketing,106713.0,High,False
90896,David Bender,35.0,IT,74086.0,Medium,False
90906,Ann Brock,21.0,HR,54451.0,Medium,False
90917,Kevin Chavez,26.0,Marketing,54829.0,Medium,False
90922,Pamela Jackson,40.0,Finance,67746.0,Medium,False
90922,Courtney Turner,58.0,Admin,50017.0,Medium,False
90924,Craig Newman,29.0,Operations,112147.0,High,False
90926,Anthony Hill,46.0,Marketing,60259.0,Medium,False
90927,Amanda Foster,53.0,HR,83188.0,Medium,True
90930,Melinda Ramos,40.0,Sales,114109.0,High,False
90936,Larry Johnson,44.0,Sales,103470.0,High,False
90939,Juan Griffith,43.0,Sales,56582.0,Medium,False
90947,Zachary Allen,55.0,Finance,83720.0,Medium,True
90962,Linda Smith,36.0,Admin,53519.0,Medium,False
90964,Joshua Nguyen,36.0,Operations,92556.0,Medium,False
90967,Douglas Bowman,55.0,Marketing,75019.0,Medium,False
90970,Hector Becker Jr.,45.0,Finance,41762.0,Low,False
90977,Daniel Daniels,40.0,HR,94104.0,Medium,False
90989,Joel Faulkner,58.0,IT,117418.0,High,True
91024,Danny Ross,58.0,IT,61816.0,Medium,False
91029,Jacob Nichols MD,54.0,Operations,115485.0,High,True
91034,Matthew Ramos,57.0,Marketing,68683.0,Medium,False
91036,John Hansen,40.0,Admin,57914.0,Medium,False
91039,Nicole Roy,31.0,Operations,40066.0,Low,False
91052,Maria Harvey,29.0,Finance,75461.0,Medium,False
91060,Jacqueline Pruitt,21.0,Finance,46730.0,Low,False
91063,Jonathan Reed,30.0,Finance,73990.0,Medium,False
91063,Jennifer Roberson,53.0,Finance,88995.0,Medium,True
91070,Marissa Alvarado,29.0,Sales,50301.0,Medium,False
91083,Vanessa Bailey,50.0,Sales,40852.0,Low,False
91096,Jose Johnson,38.0,Operations,98954.0,Medium,False
91110,Brittney Williams,38.0,HR,114197.0,High,False
91127,Anthony Martinez,31.0,IT,116736.0,High,False
91130,Michelle Jenkins,40.0,Admin,81410.0,Medium,False
91153,Judy Allen,20.0,IT,99985.0,Medium,False
91163,Stephanie Rodriguez,23.0,Operations,116297.0,High,False
91164,Diana Holmes,40.0,IT,101801.0,High,False
91165,Kimberly Cox,32.0,Marketing,90016.0,Medium,False
91166,Mr. Steven Smith,20.0,Finance,73763.0,Medium,False
91175,Brandy Frank,40.0,Admin,79859.0,Medium,False
91183,Heidi Pearson,60.0,HR,57069.0,Medium,False
91208,Rebecca Garcia,55.0,Sales,99354.0,Medium,True
91217,Daniel Mathis,42.0,Admin,66194.0,Medium,False
91221,Ashley Dawson,50.0,Sales,100609.0,High,False
91238,Mark Thomas,40.0,Finance,47101.0,Low,False
91239,Chad Johnson,34.0,Marketing,98858.0,Medium,False
91240,Louis Peterson,20.0,Sales,93560.0,Medium,False
91249,Erin Mcmillan,28.0,Finance,72901.0,Medium,False
91249,Andrea Washington,47.0,Sales,89329.0,Medium,False
91255,Cesar Garcia,41.0,Sales,79859.0,Medium,False
91264,Paul Conner,52.0,Operations,100915.0,High,True
91283,Mary Benton,27.0,Operations,44238.0,Low,False
91289,Jennifer Harper,40.0,Finance,79859.0,Medium,False
91291,Gregory Harrison,23.0,Admin,53021.0,Medium,False
91312,Aaron Luna,34.0,Marketing,118353.0,High,False
91340,Jeffrey Choi,58.0,Operations,82307.0,Medium,True
91344,Kristin Scott,60.0,Marketing,117685.0,High,True
91351,Paul Hall,40.0,Admin,77908.0,Medium,False
91358,Rodney Sanchez,33.0,HR,100489.0,High,False
91371,Sean Rogers,58.0,Finance,44584.0,Low,False
91371,Michelle Hart,31.0,Marketing,97005.0,Medium,False
91372,Andrew Lee,53.0,Admin,78766.0,Medium,False
91375,Kimberly Brady,60.0,Marketing,90752.0,Medium,True
91385,Elizabeth Bell,56.0,Marketing,52886.0,Medium,False
91388,John Davenport,33.0,Sales,67701.0,Medium,False
91396,Courtney Howard,58.0,HR,52140.0,Medium,False
91398,Chase Newton,43.0,IT,79859.0,Medium,False
91400,Audrey Hughes,40.0,Marketing,100214.0,High,False
91409,Alyssa Gardner,49.0,HR,79859.0,Medium,False
91424,Ryan Tran,30.0,HR,46132.0,Low,False
91426,Joyce Smith,20.0,Sales,93022.0,Medium,False
91429,Ruth Bowers,59.0,Marketing,42011.0,Low,False
91438,Heidi Williams,57.0,Finance,110838.0,High,True
91441,Ryan Reed,36.0,Sales,79859.0,Medium,False
91441,Jose Benson,20.0,Finance,61427.0,Medium,False
91444,Robert Jones,44.0,HR,69322.0,Medium,False
91457,Kimberly Marquez,24.0,Operations,99663.0,Medium,False
91457,Diana Lopez,44.0,Operations,53640.0,Medium,False
91465,Kimberly Mullins,47.0,Sales,67204.0,Medium,False
91467,Shannon Barnes,25.0,HR,74695.0,Medium,False
91467,Craig Miller,25.0,Marketing,71783.0,Medium,False
91473,Emma Hicks,48.0,Operations,68798.0,Medium,False
91481,Holly Davidson MD,43.0,HR,102500.0,High,False
91483,Catherine King,25.0,HR,96135.0,Medium,False
91485,Jacob Price,48.0,IT,42816.0,Low,False
91487,Erin Harris,40.0,Admin,68155.0,Medium,False
91494,James Williams,20.0,Sales,57912.0,Medium,False
91509,Ruth Levy,29.0,Operations,106618.0,High,False
91512,Thomas Brown,49.0,Sales,103140.0,High,False
91513,Michael Hayes,48.0,IT,107881.0,High,False
91523,Dr. Megan Cole,52.0,Finance,79859.0,Medium,False
91529,Tami Scott,36.0,IT,93151.0,Medium,False
91530,Jonathan Russell,26.0,IT,99037.0,Medium,False
91538,Caroline Hill,39.0,IT,58384.0,Medium,False
91560,Nicholas Ramirez,58.0,Operations,101224.0,High,True
91574,Sean Stephens,20.0,Finance,79859.0,Medium,False
91582,Thomas Chavez,21.0,IT,79859.0,Medium,False
91596,Anthony Cortez,41.0,Operations,62515.0,Medium,False
91597,Destiny Wagner,43.0,Operations,82942.0,Medium,False
91602,Laura Peck,43.0,Operations,59629.0,Medium,False
91602,Jenna Phillips,36.0,Marketing,79859.0,Medium,False
91616,Amy Oliver,33.0,IT,40032.0,Low,False
91620,Caleb Farmer,27.0,Marketing,85936.0,Medium,False
91621,Yolanda Taylor,27.0,Operations,107452.0,High,False
91622,Leslie Meyer,22.0,Admin,62802.0,Medium,False
91638,Amber Butler,40.0,Admin,99777.0,Medium,False
91639,Brittney Acosta,36.0,Sales,58533.0,Medium,False
91675,Robert Chandler,44.0,Finance,112533.0,High,False
91701,Christopher Hughes,35.0,Marketing,106315.0,High,False
91710,Dana Thompson,37.0,Admin,75862.0,Medium,False
91713,John Jones,57.0,HR,76318.0,Medium,False
91714,Tracy Marquez,32.0,IT,79859.0,Medium,False
91715,Cameron Stone,26.0,Admin,79859.0,Medium,False
91716,William Holt,38.0,Finance,105106.0,High,False
91722,Mrs. Allison Johnson,46.0,Finance,94405.0,Medium,False
91723,Brent Graves,43.0,Operations,96340.0,Medium,False
91727,Crystal Nguyen,44.0,Finance,108361.0,High,False
91731,Frank Padilla,40.0,Finance,109838.0,High,False
91733,John Martin,54.0,Marketing,66025.0,Medium,False
91746,Kelly Ashley,26.0,Finance,93337.0,Medium,False
91751,Kristen Hogan,29.0,HR,58214.0,Medium,False
91761,Larry Jennings,21.0,IT,79859.0,Medium,False
91775,James Smith,57.0,Marketing,100421.0,High,True
91775,Bryan Hawkins,32.0,IT,48376.0,Low,False
91778,Fernando Molina,52.0,Sales,105962.0,High,True
91797,William Gonzalez,25.0,Sales,79859.0,Medium,False
91808,Eric Lawrence,28.0,HR,61618.0,Medium,False
91811,Julie Huynh,30.0,Admin,100731.0,High,False
91811,Manuel Robertson,31.0,Finance,59277.0,Medium,False
91814,Natalie Le MD,20.0,Finance,73473.0,Medium,False
91824,Samantha Mathis,56.0,Admin,56399.0,Medium,False
91829,Traci Rodgers,21.0,HR,118671.0,High,False
91842,Toni Dunn,48.0,Admin,56378.0,Medium,False
91847,Jennifer Reynolds,40.0,Admin,47133.0,Low,False
91856,Jose Contreras,23.0,Finance,117720.0,High,False
91864,Jill Marshall,42.0,Finance,116744.0,High,False
