Employee ID,Name,Age,Department,Salary
25154,Thomas Morton,35.0,Operations,49269.0
78592,Andrea Brown,34.0,Finance,
92813,Katherine White,51.0,Finance,
79314,Heather Velez,58.0,,90162.0
21799,Thomas Martinez,,,55040.0
43510,Latoya Key,49.0,Operations,69794.0
25915,Misty Thomas,46.0,Admin,42079.0
21177,Christopher Woodward,21.0,,72676.0
57694,Pamela Smith,23.0,,70662.0
82881,John Miller,24.0,Finance,
51372,Renee Travis,60.0,Sales,104504.0
37899,William Pineda,49.0,Admin,85483.0
93543,Rachel Delgado,50.0,Finance,
48417,Ryan Hubbard,20.0,Operations,59167.0
51998,Katherine Olson,46.0,HR,52394.0
33233,Carol Martin,24.0,,61634.0
3519,Laura Ballard,21.0,HR,75332.0
27982,Jennifer Rivera,,Sales,81000.0
14394,Luis Young,20.0,HR,90158.0
36241,Anthony Vaughn,46.0,HR,92474.0
15277,Jennifer Owen,43.0,Admin,59930.0
91457,Diana Lopez,44.0,Operations,53640.0
91778,Fernando Molina,52.0,Sales,105962.0
49931,Elizabeth Pearson,,Marketing,
87096,Terry Turner,51.0,HR,71932.0
22799,Elizabeth Johnson,56.0,Finance,111159.0
46766,Jackie Cooper,44.0,,100150.0
9615,Angie Osborne,,IT,44104.0
23244,Nicole Watson,37.0,HR,62320.0
30122,Marcus Mitchell,52.0,Marketing,96072.0
86231,Nathaniel Wolfe,28.0,Operations,48721.0
91371,Sean Rogers,58.0,Finance,44584.0
21486,Jennifer Harper,42.0,Marketing,73492.0
25466,Jonathan Vargas,29.0,HR,45446.0
46057,Alexander Brown,47.0,Finance,
20955,Bruce Cain,48.0,,78129.0
98426,Douglas Villarreal,53.0,Sales,61283.0
79441,Victor Farley,28.0,Marketing,68512.0
27217,Brian Daniel,32.0,Admin,81435.0
4413,Susan Olson,46.0,Marketing,41073.0
46599,Amanda Owens,23.0,IT,84058.0
52627,Carrie Quinn,53.0,Marketing,79843.0
67840,Eric Lawrence,52.0,Operations,58923.0
99024,Evelyn Walker,20.0,Sales,107871.0
73294,Mrs. Michelle Ward,38.0,HR,102739.0
55664,Lindsay Hayden,42.0,Sales,
15019,Rachel Morgan,57.0,Sales,96951.0
95928,Leah Graham,34.0,IT,71405.0
38985,Patricia Watson,,Marketing,92811.0
49770,Patrick Morgan,41.0,IT,110534.0
27468,Stephen White,38.0,Finance,117699.0
38904,Brenda Woods,,Sales,
37772,Roberto Hill,22.0,IT,69907.0
67806,Anthony Bennett,50.0,Sales,64768.0
15733,Michael Rogers DDS,30.0,Marketing,60850.0
50727,Megan Gay,41.0,Operations,117133.0
96251,Samantha Cooper,42.0,IT,
24527,Laura Price,28.0,IT,84986.0
52887,Kaylee Strickland,27.0,Finance,114817.0
29915,Deanna Ryan,49.0,Operations,53924.0
71245,Barbara Davis,58.0,Admin,95214.0
13460,Mrs. Yvonne Munoz,37.0,,94032.0
20066,Susan Rodriguez,55.0,IT,
22385,Jay Joyce,57.0,Marketing,71578.0
56112,Timothy Rodriguez,28.0,IT,89153.0
23672,Jennifer Washington,46.0,Finance,79442.0
44861,Cindy Bishop,23.0,Admin,
4634,Thomas Cummings,37.0,Finance,86690.0
29287,Shirley Miller,46.0,Sales,109189.0
1981,Lawrence Gilbert,41.0,HR,43574.0
53873,Kimberly Nelson,23.0,Admin,103766.0
83735,Dr. Alice York,31.0,HR,107176.0
92155,Danielle Wells,36.0,HR,
16644,Stephen Collins,25.0,Operations,80234.0
56397,Kenneth Lopez,58.0,Admin,108492.0
24629,Jeffrey Swanson,24.0,Sales,
53874,Michael Rich,30.0,Marketing,109261.0
58478,Emily Donaldson,51.0,,63708.0
53367,Jason Rogers,29.0,Admin,42545.0
65801,Calvin Thomas,58.0,HR,66071.0
29036,Hannah Rivera,29.0,HR,
39355,Jerry Harris,33.0,Sales,105726.0
66334,David Thomas,38.0,HR,99234.0
39823,Jo Guerrero,,,78132.0
20120,Heather Manning,41.0,IT,107963.0
12951,Kayla Moore,23.0,Admin,71872.0
8947,Jacob Nguyen,47.0,Marketing,69842.0
7001,Dana White,50.0,IT,110535.0
24369,Robert Moss,22.0,Sales,95205.0
1709,Lori Gilmore,56.0,Operations,87140.0
67710,Kelly Meyer,30.0,HR,
27694,Steven Marquez,,HR,59419.0
35840,Cynthia Lewis DDS,45.0,HR,115774.0
38071,David Lucas,25.0,Sales,112868.0
51346,Tyler Key,57.0,,74392.0
89998,John Johnson,31.0,IT,81994.0
36939,Colton Miller,35.0,HR,
59310,Kimberly Smith,55.0,Marketing,55776.0
93106,Monica Watts,21.0,Marketing,100567.0
60273,Paul Miller,36.0,HR,52314.0
6678,Joseph Brown,,Operations,78365.0
78041,Rhonda Johnson,26.0,,49008.0
94331,Michael Gaines,42.0,Sales,103232.0
92602,Jacqueline Smith,,Marketing,68912.0
11968,Dakota Hayes,31.0,Admin,
77550,Melissa King,31.0,Finance,46532.0
59058,Aaron Cruz,28.0,Finance,103683.0
74319,Danielle Moreno,,Sales,50245.0
43339,Philip Simpson,55.0,HR,109309.0
22020,Edward Parsons,55.0,Finance,70646.0
64324,Robert Smith,50.0,Finance,58811.0
89389,Marissa Freeman,27.0,IT,71143.0
93662,Derek Chen,58.0,Marketing,70803.0
11315,Kevin Atkins,36.0,Sales,64561.0
19088,Jeffrey Becker,50.0,Sales,109363.0
74193,Dr. Kiara Cohen,22.0,Operations,62482.0
63617,Christopher Taylor,25.0,Marketing,48057.0
80907,Joanne Goodwin,35.0,Operations,90750.0
7759,Gregory Thornton,,,118901.0
61843,Harold Clark,30.0,IT,100083.0
85817,Luke Mckee,40.0,Admin,116093.0
55083,Daniel Simmons,57.0,Finance,64999.0
8842,Alexandria Morse,38.0,Sales,102468.0
71869,Teresa Marshall,43.0,Admin,59560.0
50941,Charles Watson,49.0,,56998.0
28017,Philip Marquez,30.0,Marketing,115295.0
38939,William Hawkins,36.0,Admin,109906.0
43021,Andrew Davis,54.0,HR,55297.0
45045,Alejandro Roberts,55.0,Finance,50417.0
94564,Jessica Stewart,33.0,Admin,101879.0
43387,Keith Ramirez,38.0,Admin,53212.0
1602,Steven Cook,35.0,Finance,47731.0
73015,Samantha Chung,25.0,,92950.0
63467,Bob Watts,53.0,Admin,76624.0
35851,Ray Davila,51.0,Finance,41773.0
40275,Cheryl Pineda,39.0,Marketing,
33238,Dan Houston,50.0,HR,117624.0
88703,Matthew Flores,53.0,Finance,63883.0
56201,Donald Richardson,25.0,,114942.0
83151,Joseph Becker,48.0,Admin,47428.0
3391,Kristen Chandler,59.0,Marketing,103277.0
84396,Michael Wright,,HR,60554.0
66138,Cynthia Hall,,HR,49653.0
64896,Rachel Lamb,43.0,Admin,58174.0
3933,Jennifer Kennedy,46.0,Marketing,93423.0
9820,John Ellis,55.0,HR,95096.0
18353,Timothy Schaefer,21.0,Marketing,80062.0
31850,Tina Cruz,21.0,Marketing,111377.0
32638,Nicole Garcia,55.0,Marketing,86079.0
45100,Brittany Garcia,55.0,HR,100184.0
33710,Brian Mills,51.0,IT,77388.0
5305,George Moore,31.0,Admin,71933.0
70011,Peter Aguilar,,Admin,
6285,David Manning,,IT,115787.0
33794,Richard Clark,39.0,Operations,73342.0
57480,John King,37.0,Marketing,69180.0
19135,Betty Jackson,54.0,Sales,
28436,Tammy Rice,38.0,Marketing,111066.0
74831,Casey Hardin,42.0,Marketing,46522.0
63209,Craig Sanders,45.0,Finance,107067.0
78844,Lindsey Clark,51.0,IT,80973.0
67824,Joseph Cole,22.0,Sales,44996.0
79754,Michael Wilson,33.0,HR,57071.0
27387,Jennifer Tucker,35.0,Operations,57405.0
4797,Jennifer Baker,22.0,Admin,103811.0
71519,Catherine Henry,21.0,HR,54493.0
23568,Lisa Curtis,20.0,Admin,
90879,Brian Gomez,26.0,Admin,46485.0
66103,Patrick Oneill,46.0,Sales,
44608,Teresa Graves,49.0,HR,61369.0
95734,Patrick Serrano,47.0,Sales,64889.0
88229,Carl Figueroa,37.0,Finance,
67505,Andrew Scott,41.0,Marketing,47016.0
62896,Sherry Joyce,20.0,Sales,75227.0
39453,Marie Jacobs,30.0,Marketing,43232.0
76789,Rachel Berger,25.0,IT,74433.0
76521,Henry Brown,29.0,,58832.0
11908,Justin Brennan,34.0,Operations,46402.0
31538,Noah Gordon,22.0,Finance,49091.0
18426,Garrett Gregory,36.0,HR,65914.0
84318,James Garcia,28.0,HR,60853.0
6195,Jeffrey Carter,54.0,Finance,112655.0
42979,Jamie Castro,48.0,Admin,74629.0
52873,John Green,60.0,IT,77472.0
44825,Elizabeth Brown,37.0,Sales,81746.0
30580,Thomas Mccoy,59.0,Admin,112326.0
98454,Margaret Byrd,24.0,Admin,108148.0
22841,Christopher Sherman,26.0,IT,
8107,John Daniels,27.0,Marketing,89676.0
59112,Regina Duncan,56.0,HR,69001.0
20728,Scott Burns,41.0,Admin,64334.0
99115,Chase Davis,58.0,,106933.0
36825,Alvin Harris,52.0,IT,73921.0
59730,Cody Brown,51.0,Sales,89592.0
84838,Donna Dennis,25.0,IT,112210.0
42073,Julie Mayer,56.0,IT,87925.0
60342,Shane Smith,38.0,Operations,100724.0
81077,Kimberly Young,56.0,,46975.0
61398,Tammy Terry,27.0,IT,103399.0
15681,Veronica Day,44.0,Finance,
12052,Lisa Massey,34.0,Finance,
37463,Cindy Johnson,55.0,Finance,118270.0
62472,Lisa Cardenas,40.0,IT,41126.0
45348,Mathew Garcia,31.0,IT,79591.0
95921,Kimberly White,50.0,IT,
41930,Jessica Johnson,32.0,Marketing,73568.0
91811,Manuel Robertson,31.0,Finance,59277.0
4925,Kristen Miller,29.0,Marketing,85746.0
20969,Linda Tran,29.0,IT,
75311,Justin Moore,58.0,Sales,60633.0
76362,Charles Morgan,27.0,Finance,90699.0
59765,Nicholas Baker,22.0,HR,75476.0
76357,Jessica Vasquez,57.0,HR,
48873,Holly Willis,22.0,Admin,45372.0
49078,Monica Hughes,42.0,IT,87786.0
63451,Michael Wilkins,,Marketing,49296.0
53685,Brandon Brooks,34.0,Marketing,40823.0
59752,Edwin Baker Jr.,26.0,Sales,72209.0
30422,Theresa Green,,,
68867,Michael Casey,32.0,,61958.0
93430,Mrs. Marie Turner,57.0,Sales,85665.0
34627,Rebecca Pierce,59.0,Operations,83497.0
30331,Taylor Foley,44.0,Marketing,50520.0
44204,Richard Villarreal,29.0,Finance,81881.0
84344,Joshua Williams,25.0,IT,82780.0
24229,Hunter White,37.0,Operations,95343.0
62748,Caroline Warner,,IT,48515.0
9505,Tracy Newton,59.0,Sales,93769.0
70744,Carol Mejia,34.0,Marketing,51195.0
51575,Lisa Morris,51.0,Operations,68286.0
24674,Douglas Hunter,22.0,Admin,98374.0
94302,Matthew Allen,37.0,Finance,76492.0
43728,Timothy Johnson,27.0,Operations,106473.0
51144,Joseph Harris,41.0,Sales,
64300,Matthew Mayer,54.0,Sales,94855.0
57214,Timothy Guerrero,36.0,,
2644,Bianca Ross,35.0,,75406.0
56289,Jared Wright,36.0,Finance,104021.0
41636,John Walker,36.0,HR,93119.0
98599,Kristie Davies,58.0,Marketing,41611.0
67770,Jesse Madden,,Operations,40895.0
70871,Diana Harris,44.0,Sales,49243.0
5215,Brian Hampton,40.0,Sales,
97318,Regina Camacho,38.0,Operations,75830.0
99843,Jason Marshall,29.0,Admin,49654.0
53236,Justin Stokes,37.0,HR,115762.0
63504,Gerald Thomas,,Admin,76660.0
46440,Jacqueline Bailey,20.0,Marketing,59182.0
92993,Natasha Fleming,59.0,IT,87850.0
23610,Michael Case,23.0,IT,68883.0
35191,Ashley Drake,46.0,Marketing,
19469,Mr. Anthony Jackson,55.0,Operations,88421.0
38253,Lauren Huber,58.0,Marketing,65058.0
16084,Morgan Jenkins,25.0,Admin,59779.0
50499,Doris Schultz,34.0,Finance,63048.0
61889,Nicole Smith,,Finance,111075.0
72835,Jennifer Guzman,50.0,Operations,110920.0
95926,Bradley Jones,42.0,HR,51275.0
30496,Chelsea Martin,39.0,IT,49684.0
77539,Matthew Pacheco,22.0,Admin,88791.0
23438,Lee Jackson,,IT,107042.0
51739,Kevin Powers,32.0,Admin,91016.0
83030,Alexis Adams,58.0,Marketing,69764.0
38196,Mr. Kevin Cobb,,IT,52337.0
32218,Sean Chase,32.0,HR,105036.0
46048,Derek Rodriguez,45.0,,40260.0
77309,Kelsey Morales,60.0,Marketing,69956.0
19029,Andrew Williams,46.0,,76527.0
21810,John Garcia,37.0,HR,88290.0
54350,Jeffrey Castaneda,26.0,Marketing,88453.0
20590,Harold Robinson,59.0,Sales,103378.0
52402,Samantha Crane,46.0,,46685.0
55376,Christopher Osborn,48.0,Admin,103542.0
10414,Brandon Jones,35.0,IT,115079.0
59724,Cynthia Anderson,38.0,Admin,43749.0
72190,Miss Angela Gonzalez,29.0,HR,86155.0
86142,Patricia Smith,57.0,IT,46810.0
17920,Amber Graham,42.0,Finance,50587.0
95384,Lucas Newman,41.0,IT,73230.0
4393,Ronald Davis,43.0,Admin,97281.0
19948,Janet Newman,52.0,Sales,
76094,Kenneth Curry,52.0,Sales,83889.0
22170,Mr. Richard Mills,58.0,Marketing,43887.0
70091,Jessica Wallace,45.0,Operations,58077.0
55000,Zachary Stevens,49.0,IT,119934.0
81276,Monica Perez,53.0,Finance,117084.0
27535,Anthony Hernandez,43.0,Admin,
99303,Vernon Taylor,33.0,IT,108150.0
76196,Sara Ramirez,40.0,Sales,96732.0
14479,David Santiago,42.0,Marketing,110480.0
22478,Marc Williams,,Sales,
82269,Allen Young,27.0,Marketing,98725.0
73199,Michael Hodges,60.0,Finance,57524.0
51608,Robert Morris,21.0,Admin,
11799,Rebecca Salazar,53.0,Operations,77829.0
88870,Susan Stanton,43.0,Operations,96781.0
96204,Dennis Jackson,55.0,IT,95826.0
15234,Jordan Williams,39.0,,89129.0
55925,Theresa West,56.0,HR,87568.0
27767,David Madden,26.0,IT,58305.0
52859,Robert Cummings,23.0,Marketing,114447.0
70197,Bryan Gonzalez,29.0,HR,101120.0
11881,Kenneth Walker,38.0,Sales,49689.0
10473,Rebecca Turner,20.0,Sales,78047.0
17471,James Thomas,51.0,Marketing,96352.0
36242,Melissa Chambers,21.0,HR,48520.0
91582,Thomas Chavez,21.0,IT,
81935,Brandon Taylor,44.0,Marketing,65238.0
70432,Mr. Jerry White,27.0,HR,
99721,Mary Moreno,49.0,Operations,72766.0
86081,Michael White,45.0,HR,
80909,Brian Myers,53.0,IT,82932.0
42065,Janet Green,28.0,Finance,117524.0
92199,Miguel Cooper,31.0,Finance,103174.0
94284,Tamara Jones MD,47.0,,75152.0
79565,Sheri Hernandez,30.0,Sales,66776.0
9743,Louis Yang DVM,31.0,HR,61657.0
19142,Daniel Smith,21.0,Sales,
64251,Joseph Foster,45.0,Marketing,
59004,Robert Butler,60.0,Sales,44992.0
88969,Kelly Little,,HR,118151.0
92680,Amanda Downs,22.0,Marketing,94731.0
84646,Mercedes Ortega,58.0,HR,43761.0
9633,Peter Berg,55.0,Sales,87438.0
17251,Troy Castaneda,57.0,Operations,89970.0
13609,Ralph French,31.0,Marketing,113237.0
95056,Julie Ferguson,25.0,Operations,98213.0
89677,Karen Medina,55.0,Marketing,117996.0
85080,Jacob Jackson,53.0,IT,65831.0
92248,Megan Perry,42.0,,117992.0
33296,Austin Coleman,44.0,IT,82223.0
85958,Steven Burton,56.0,HR,112764.0
82176,Steven Hardy,47.0,,109916.0
58294,Veronica Wolfe,,HR,63978.0
80508,Amber Moss,26.0,HR,87800.0
71077,Lindsey Miller,57.0,Admin,86261.0
53240,Maxwell King,57.0,Finance,53571.0
22543,Katelyn Nelson,50.0,Operations,
66333,Tammy Harrington,31.0,Admin,41364.0
1864,Tiffany Hall,55.0,Operations,68762.0
49598,Samantha Archer,42.0,IT,72668.0
71213,William Campbell,41.0,IT,
89973,Sara Hayden,22.0,IT,
51173,Julie Jackson,,Operations,111468.0
14056,Angela Booker MD,57.0,,107634.0
63811,Hayden Cantrell,57.0,Marketing,79312.0
96265,Lauren Russell,25.0,Operations,80980.0
21620,Jenna Thomas,40.0,IT,62775.0
10403,Michael Rogers,23.0,HR,64904.0
66776,Laurie Mann,46.0,Marketing,118152.0
58043,Eileen Rogers,,IT,54139.0
11564,Ann Martinez,23.0,Marketing,40504.0
45352,Jerry Cook,55.0,IT,63576.0
33843,Brandon Mcgee,55.0,HR,91397.0
95774,Danielle Shaw,55.0,HR,105864.0
70131,Cory Fields,27.0,HR,102052.0
44248,Hannah Reed,60.0,Operations,
28176,Michele Lee,60.0,Finance,113246.0
53116,Ashley Sullivan,40.0,Finance,54627.0
56590,Kimberly Harris,39.0,HR,90562.0
62063,Emily Rodgers,29.0,Finance,70646.0
35032,Robin Garcia,21.0,Operations,
9962,Susan Murphy,23.0,HR,113093.0
38464,James Lang,40.0,IT,46924.0
98324,Joseph Hunt,43.0,Finance,
47124,Gerald Anthony,55.0,,81386.0
45638,Zachary Chang,44.0,Sales,92625.0
30833,Daniel Mendoza,40.0,HR,43499.0
9740,Anita Hall,,Finance,49603.0
51225,Cynthia Castro,26.0,Finance,98744.0
46116,Daniel Conway,35.0,Operations,
99053,Michael Escobar,45.0,Operations,
79004,Ryan Harris,,IT,110827.0
40788,Krista Wright,34.0,IT,118392.0
15365,Ariel Hayes,54.0,,107259.0
66866,Katelyn Rodriguez,29.0,Marketing,93683.0
76916,Wendy Riley,44.0,Marketing,94591.0
47994,Cody Smith,35.0,Operations,107457.0
1156,Kimberly Hernandez,20.0,Marketing,100166.0
8952,Joshua Kennedy,,Marketing,103210.0
19208,John Berry,40.0,Sales,90188.0
56579,Stephen Martinez,51.0,Operations,104061.0
29547,Kristin Mills,39.0,HR,108413.0
50706,Jasmin Peterson,60.0,HR,59448.0
52443,Valerie Russo,40.0,IT,68705.0
86595,Justin Clay,26.0,Finance,108541.0
52909,Brandon Simon,21.0,IT,
60796,Justin Garcia,40.0,Marketing,55495.0
4765,Debra Booth,27.0,Finance,101255.0
22238,Maria Jackson,59.0,Operations,81340.0
29342,Lisa Adams,59.0,Marketing,88262.0
19433,Christopher Ball,25.0,,90360.0
92201,Stephanie Evans,53.0,Marketing,69190.0
76985,Lindsey Allen,41.0,Finance,77934.0
93788,Dr. Gina Farmer,32.0,Sales,89471.0
48282,Tony Harris,25.0,Sales,114875.0
39060,Kenneth Patterson,48.0,HR,103617.0
44095,Katherine Huff,52.0,Sales,106109.0
11737,Katelyn Hill,28.0,Operations,72657.0
58281,Ryan Mckinney,24.0,IT,117396.0
10655,Brenda Weaver,43.0,Finance,40675.0
6810,Melissa Glover,35.0,Operations,87740.0
25995,Juan Williams,36.0,Admin,97393.0
34498,Glenda Rice,39.0,Admin,56854.0
85560,Anthony Garcia,37.0,Sales,103805.0
28068,Timothy Thomas,45.0,Sales,66741.0
73797,Christopher Case,59.0,Finance,73452.0
63202,Natalie Long,38.0,HR,70682.0
41020,Adam Mckee,24.0,Admin,55066.0
96784,Donald Rocha,48.0,IT,72654.0
42868,Anna Floyd,56.0,,98233.0
34606,Teresa Howard,23.0,Finance,51604.0
69113,Brian Garcia,39.0,Operations,116482.0
39625,Christine Reese,23.0,HR,104075.0
57146,Scott Villanueva,58.0,HR,54459.0
83072,Jessica Prince,45.0,Sales,
12658,Amanda Bowers,26.0,Finance,77317.0
9602,Jean Patterson,35.0,,45645.0
5943,Melanie Riley,24.0,HR,77915.0
35452,Samantha Gibson,38.0,IT,113473.0
22238,Derek Oconnell,60.0,Admin,67073.0
10087,Amanda Dalton,42.0,Operations,61812.0
43972,Danielle Nguyen,59.0,Operations,51112.0
33148,Jennifer Gill,42.0,Finance,68957.0
89587,Frank Hutchinson,22.0,Operations,66538.0
74797,Emily Ayala,33.0,,118798.0
6880,Albert Hogan,22.0,Finance,59660.0
86253,Brittney Johnson,35.0,Marketing,53984.0
49758,Sean Nichols,33.0,Finance,69948.0
61408,Denise Johnson,43.0,Finance,114151.0
29077,Susan Evans,54.0,HR,62965.0
21570,Veronica Hill,27.0,Marketing,68993.0
73606,Chelsey Miller,45.0,Operations,78491.0
69961,Jessica Edwards,,Sales,79969.0
29172,Sarah Cooper,21.0,IT,89923.0
20441,Meghan Roberts,50.0,Operations,51846.0
96393,Richard Nelson,48.0,HR,112031.0
75438,Christian Guzman,31.0,Finance,
51916,Christopher Kelly,42.0,Operations,
45795,Kevin Taylor,27.0,Marketing,
6708,Mrs. Haley Berger MD,39.0,Finance,48779.0
31712,Juan Cross,50.0,HR,51413.0
27497,Brenda Curtis,,,41825.0
98278,Amber Mack,59.0,HR,55924.0
59481,Jacqueline Baker,30.0,IT,116269.0
18756,Jeffrey Nash,58.0,Marketing,99375.0
25487,Scott West,49.0,Sales,99662.0
85963,Jeremy Webb,54.0,Marketing,44431.0
52722,Kristina Phillips,38.0,IT,42352.0
18500,Jennifer Valdez,34.0,Finance,70754.0
20887,Paul Martinez,26.0,IT,46605.0
86145,Jessica Sloan,28.0,Sales,59510.0
71360,Jeremiah Pena,25.0,,113974.0
22173,Candice Holland,35.0,IT,48319.0
31318,Kerri Mcknight,27.0,HR,94983.0
2248,James Adams,42.0,Marketing,115257.0
9070,Samantha Wallace,31.0,IT,116683.0
16997,Evan Clark,56.0,Sales,56390.0
34603,Christian Bright,32.0,Admin,74666.0
70256,Elizabeth Taylor,38.0,Operations,101429.0
15809,Melissa Mccoy,42.0,,60912.0
53226,Susan Thompson,28.0,Marketing,76296.0
90780,Patricia Thomas,23.0,Finance,59675.0
78789,Sara Hayden,45.0,Marketing,110913.0
35463,Jennifer Winters,51.0,HR,115442.0
73436,Joshua Boyd,58.0,HR,89619.0
47677,Steven Mccarty,52.0,,55456.0
94161,Benjamin Sanchez,23.0,HR,93590.0
3746,Veronica Vasquez,42.0,Finance,81713.0
96184,Austin Davis,34.0,Operations,91504.0
52117,Dale Sandoval,41.0,Admin,42664.0
9112,Douglas Wolf,50.0,,82695.0
77027,Erin Day,37.0,Sales,86931.0
78704,Hannah Howard,47.0,Sales,99307.0
59526,Barbara Cole,60.0,IT,99381.0
77052,Sean Smith,,Sales,61096.0
56968,Deborah Anderson,55.0,IT,91068.0
70521,Robert Williams,44.0,,89891.0
61741,Kevin Ferguson,60.0,Sales,53367.0
25946,Lacey Graham,23.0,,119175.0
5788,Taylor Hayes,49.0,Sales,
57294,David Key,43.0,Sales,45489.0
12235,Jeffery Porter,21.0,Sales,75508.0
36367,Jonathon Williamson,60.0,HR,41487.0
66458,Nicholas Smith,28.0,Sales,106077.0
66474,Christopher Bridges,33.0,,119825.0
68513,Curtis Vargas,41.0,Marketing,75473.0
86658,Mrs. Shannon Burton MD,32.0,IT,93196.0
74145,Gary Smith,,Admin,61974.0
35888,Christina Velasquez,26.0,,74775.0
14333,Sean Sosa,40.0,Operations,76168.0
2041,Robert Smith,20.0,HR,86699.0
13675,Mindy Taylor,40.0,Finance,40325.0
31155,Karen Moody,22.0,Operations,82600.0
97389,Joshua Stewart,35.0,Sales,91568.0
47390,Virginia Hall,37.0,HR,88890.0
83616,Javier Rose,54.0,HR,90779.0
45040,Sabrina Robinson,,Operations,79675.0
22382,April Thomas,36.0,Finance,
41715,Maria Ward,50.0,Admin,65790.0
52568,Laura Martinez,53.0,HR,81661.0
51566,Kristina Livingston,57.0,Sales,72281.0
63391,Maurice Gonzalez,34.0,IT,65266.0
83950,Joseph Johnson,26.0,Admin,106681.0
82148,Michael Cruz,53.0,Operations,97415.0
70147,Corey Johnson,23.0,,115932.0
17813,Brendan Lee,49.0,Marketing,51153.0
30726,Steven Jones,53.0,Admin,67266.0
42750,Jessica Waters,59.0,Operations,105260.0
54179,Janice Foster,22.0,HR,52390.0
34983,Bradley Shaffer,60.0,HR,50864.0
25334,Miranda Green,34.0,HR,47468.0
58865,Bradley Pitts,41.0,HR,113229.0
16040,David Mcgee,47.0,Admin,103610.0
55932,Mr. Brett Thomas,34.0,Admin,81237.0
91249,Andrea Washington,47.0,Sales,89329.0
97714,Daniel Morrow,36.0,HR,88169.0
18898,Clayton Reed,35.0,Sales,105821.0
9589,Ronald Burns,,IT,107497.0
95297,Michael Day,,Marketing,67140.0
82097,Tammy Cross MD,45.0,Sales,118484.0
33901,Cody Fuller,,HR,75602.0
99449,Cameron Austin,52.0,Finance,96375.0
39993,Thomas Mcdonald,27.0,Sales,52736.0
46387,Taylor Mccarty,58.0,Finance,118822.0
70888,Sean Anderson,49.0,IT,
51951,Melanie Allen,,IT,118107.0
36323,Jeremy Carey,42.0,Operations,77025.0
22618,Anna Davis,35.0,Operations,73857.0
4673,Tyler Yates,38.0,Operations,77452.0
95802,Meghan Lopez,50.0,Marketing,117216.0
68904,Christopher Johnson,25.0,Marketing,
82397,Shannon Lynch,,Operations,109597.0
82342,Daniel Colon,,IT,116615.0
74490,Jessica White,55.0,Admin,100238.0
3113,Laura Castillo,,Sales,106659.0
65015,Jessica Cameron,58.0,Operations,43835.0
11053,Thomas Ramos,27.0,Finance,48678.0
57157,Julie Hudson,43.0,Operations,93299.0
90652,Miranda Jones,52.0,Operations,52445.0
44252,Joshua Mata,24.0,,
64125,Carlos Beck,53.0,Finance,88010.0
53740,Nicholas Baxter,38.0,HR,59333.0
43113,Amanda Cruz,56.0,IT,49833.0
56683,Dana Briggs,41.0,Admin,111560.0
12461,Brittany Miller,20.0,HR,49546.0
13291,Monique Kirby,21.0,IT,48599.0
94463,Samuel Mcdonald,33.0,HR,47437.0
73572,Juan Russell,59.0,IT,53834.0
41966,Edgar Harris,52.0,HR,44159.0
43061,Clayton Forbes,,Operations,62809.0
90659,Brian Freeman,34.0,Sales,75054.0
28317,Paul Green,30.0,Operations,65599.0
67885,David Powell,40.0,HR,62130.0
40622,Rachel Neal,57.0,Admin,59628.0
46369,Joseph Taylor,43.0,Sales,82208.0
29498,Matthew Flores,55.0,Admin,108496.0
57384,Andrew Knight,35.0,Operations,91457.0
15239,Joel Rogers,34.0,Operations,52699.0
47702,Elizabeth Simpson,23.0,Admin,
6044,Matthew Alvarez,22.0,,71463.0
97947,Janet Elliott,,Marketing,79616.0
78396,James Harrell,51.0,Operations,111023.0
73093,Emily Marks,22.0,Finance,111961.0
9127,Sherry Vargas,37.0,Finance,95135.0
55119,Steven Wheeler,29.0,Marketing,59438.0
66880,Tyler Daniels Jr.,36.0,Finance,91972.0
74610,Thomas Glass,44.0,Marketing,
54108,Joy Jones,60.0,IT,101562.0
34602,John Smith,60.0,Marketing,81620.0
69086,Maurice Hancock,52.0,HR,102991.0
63657,Christine Franklin,36.0,IT,80957.0
62187,Donald Griffin,41.0,Sales,
16250,Brandi Gross,57.0,IT,90586.0
55040,Mark Garza,30.0,Operations,51336.0
80295,Michael Hicks,30.0,Operations,100845.0
1997,Ann Wolf,36.0,Sales,
93309,Lauren Weaver,30.0,Operations,87839.0
4714,Vicki Murphy,26.0,Operations,107360.0
80013,Janet Gregory,22.0,Operations,50982.0
32343,Kathryn Vega,24.0,IT,55526.0
19088,Sarah Stein,27.0,Finance,79137.0
15635,Carol Snyder,31.0,IT,67954.0
65994,Samantha Jordan,56.0,Admin,110724.0
37542,James Moore,28.0,Admin,81441.0
71767,Mr. Daniel Rodriguez MD,35.0,IT,50468.0
79195,Benjamin Romero,38.0,Marketing,115034.0
80104,Amber Garza,37.0,HR,118891.0
1784,John Mathews,50.0,Operations,92667.0
23752,Kevin Gray,37.0,Marketing,
1081,Derrick Jacobs,,Admin,58839.0
69391,Mrs. Julie Holt,,HR,79515.0
53789,Peter Li,41.0,Finance,59322.0
34822,Tyler Thomas,56.0,,47887.0
38142,Brian Bentley,46.0,Sales,115507.0
24022,Alfred Tyler,27.0,HR,75065.0
86402,James Martinez,26.0,Marketing,88399.0
51207,Emily Peterson,55.0,Finance,90437.0
55229,Nicole Gutierrez,50.0,Operations,49899.0
44206,Scott Nelson,49.0,IT,77448.0
